Chinese_Name,Start_Year,Retired_Year,region,major_area,Retrofitted,Resource,technology,captive,cluster,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Commit,Existing_Cap_MW,num_units,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Existing_Cap_MWh,CHP,Dummy,Dummy_tech
"华电佳木斯热电厂 (Unit 4, Unit 5), 大唐佳木斯第二发电厂 (Unit 1, Unit 2, Unit 3) 佳木斯第二发电厂",2008,,HL,Jiamusi,0,Jiamusi-2 power station Unit 2,cogen_conventional_steam_coal,0,1,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Huadian Harbin-3 power station 华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",1987,,HL,Harbin,0,Harbin-3 power station Unit 2,cogen_conventional_steam_coal,0,1,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,220,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国能吉林热电厂“等容量替换”2×350MW热电联产项目, Jilin Longtan power station, Jilin power station, 吉林龙潭热电厂 国电吉林热电厂",1988,,JL,Jilin,0,Jilin cogen power station Unit 1,cogen_conventional_steam_coal,0,1,78,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,220,1.78,117,13.7,12.62,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国能吉林热电厂“等容量替换”2×350MW热电联产项目, Jilin Longtan power station, Jilin power station, 吉林龙潭热电厂 国电吉林热电厂",1989,,JL,Jilin,0,Jilin cogen power station Unit 2,cogen_conventional_steam_coal,0,1,79,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,220,1.78,117,13.7,12.62,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"大唐鸡西第二热电厂 (Unit 11, Unit 12) 大唐鸡西热电厂",2011,,HL,Jixi,0,Jixi power station Unit 4,cogen_conventional_steam_coal,0,1,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国能吉林热电厂“等容量替换”2×350MW热电联产项目, Jilin Longtan power station, Jilin power station, 吉林龙潭热电厂 国电吉林热电厂",2000,,JL,Jilin,0,Jilin cogen power station Unit 3,cogen_conventional_steam_coal,0,1,81,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
亿斯特能源公司 吉林市东关热电厂,2003,,JL,Jilin,0,Jilin Dongguan power station,cogen_conventional_steam_coal,0,1,82,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电吉林江南热电厂,2010,,JL,Jilin,2,Jilin Jiangnan power station Unit 1,cogen_conventional_steam_coal,0,1,83,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电吉林江南热电厂,2011,,JL,Jilin,2,Jilin Jiangnan power station Unit 2,cogen_conventional_steam_coal,0,1,84,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"京科发电有限公司科右中热电厂扩建工程 (Phase II), 内蒙古源源能源集团京科发电公司科右中电厂 内蒙古源源能源集团京科发电厂",2010,,IME,Hinggan,0,Jingke power station,cogen_conventional_steam_coal,0,1,85,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 内蒙古源源能源集团霍林郭勒金源口热电,2010,,IME,Tongliao,0,Jinyuankou Cogen power station Unit 1,cogen_conventional_steam_coal,0,1,86,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 内蒙古源源能源集团霍林郭勒金源口热电,2010,,IME,Tongliao,0,Jinyuankou Cogen power station Unit 2,cogen_conventional_steam_coal,0,1,87,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 内蒙古源源能源集团霍林郭勒金源口热电,2010,,IME,Tongliao,0,Jinyuankou Cogen power station Unit 3,cogen_conventional_steam_coal,0,1,88,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大唐国际锦州热电,2009,,LN,Jinzhou,0,Jinzhou Datang power station Unit 1,cogen_conventional_steam_coal,0,1,89,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大唐国际锦州热电,2009,,LN,Jinzhou,0,Jinzhou Datang power station Unit 2,cogen_conventional_steam_coal,0,1,90,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国能吉林热电厂“等容量替换”2×350MW热电联产项目, Jilin Longtan power station, Jilin power station, 吉林龙潭热电厂 国电吉林热电厂",2001,,JL,Jilin,0,Jilin cogen power station Unit 4,cogen_conventional_steam_coal,0,1,91,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Huadian Harbin-3 power station 华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",1986,,HL,Harbin,0,Harbin-3 power station Unit 3,cogen_conventional_steam_coal,0,1,92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,220,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Huadian Harbin-3 power station 华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",1999,,HL,Harbin,0,Harbin-3 power station Unit 4,cogen_conventional_steam_coal,0,1,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huadian Harbin-1 power station 华电哈尔滨热电厂,2006,,HL,Harbin,0,Harbin-1 power station Unit 1,cogen_conventional_steam_coal,0,1,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电电力大连开发区热电厂,2012,,LN,Dalian,0,Dalian ETDC power station Unit 1,cogen_conventional_steam_coal,0,1,95,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电电力大连开发区热电厂,1998,,LN,Dalian,0,Dalian ETDC power station Unit 2,cogen_conventional_steam_coal,0,1,96,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,1,60,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电电力大连开发区热电厂,1999,,LN,Dalian,0,Dalian ETDC power station Unit 3,cogen_conventional_steam_coal,0,1,97,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,1,60,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投大连发电公司甘井子热电厂,2010,,LN,Dalian,0,Dalian Ganjingzi power station Unit 1,cogen_conventional_steam_coal,0,1,98,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投大连发电公司甘井子热电厂,2010,,LN,Dalian,0,Dalian Ganjingzi power station Unit 2,cogen_conventional_steam_coal,0,1,99,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Dalian Hong Sea power station 大连热电集团北海热电厂,1987,,LN,Dalian,0,Dalian Heung Hoi power station,cogen_conventional_steam_coal,0,1,100,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.62,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投大连泰山热电厂,2005,,LN,Dalian,0,Dalian Taishan power station Unit 1,cogen_conventional_steam_coal,0,1,101,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,1,135,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投大连泰山热电厂,2006,,LN,Dalian,0,Dalian Taishan power station Unit 2,cogen_conventional_steam_coal,0,1,102,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,1,135,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电丹东金山热电厂,2012,,LN,Dandong,2,Dandong Jinshan power station Unit 1,cogen_conventional_steam_coal,0,1,103,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电丹东金山热电厂,2012,,LN,Dandong,2,Dandong Jinshan power station Unit 2,cogen_conventional_steam_coal,0,1,104,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电电力大连开发区热电厂,2012,,LN,Dalian,0,Dalian ETDC power station Unit 4,cogen_conventional_steam_coal,0,1,105,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1986,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 1,cogen_conventional_steam_coal,1,1,106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1986,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 2,cogen_conventional_steam_coal,1,1,107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1985,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 3,cogen_conventional_steam_coal,1,1,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1986,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 4,cogen_conventional_steam_coal,1,1,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huadian Harbin-1 power station 华电哈尔滨热电厂,2007,,HL,Harbin,0,Harbin-1 power station Unit 2,cogen_conventional_steam_coal,0,1,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1987,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 5,cogen_conventional_steam_coal,1,1,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1987,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 6,cogen_conventional_steam_coal,1,1,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
大庆油田热电厂上大压小热电联产项目 (Unit 4) 中石油大庆油田热电厂,1991,,HL,Daqing,0,Daqing Oil Central power station Unit 1,cogen_conventional_steam_coal,1,1,113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
大庆油田热电厂上大压小热电联产项目 (Unit 4) 中石油大庆油田热电厂,1992,,HL,Daqing,0,Daqing Oil Central power station Unit 2,cogen_conventional_steam_coal,1,1,114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
大庆油田热电厂上大压小热电联产项目 (Unit 4) 中石油大庆油田热电厂,1993,,HL,Daqing,0,Daqing Oil Central power station Unit 3,cogen_conventional_steam_coal,1,1,115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
大庆油田热电厂上大压小热电联产项目 (Unit 4) 中石油大庆油田热电厂,2013,,HL,Daqing,0,Daqing Oil Central power station Unit 4,cogen_conventional_steam_coal,1,1,116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆石化热电厂,1986,,HL,Daqing,0,Daqing Ethylene Plant power station Unit 7,cogen_conventional_steam_coal,1,1,117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 中石油大庆油田宏伟热电厂,1997,,HL,Daqing,0,Daqing Oil Hongwei power station Unit 1,cogen_conventional_steam_coal,1,1,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
