CHP_NonRetrofitted_Min_Power_300-660,CHP_NonRetrofitted_Min_Power_0-300,MLT_Band,predicted_loss,predicted_loss_lo95_lat,predicted_loss_hi95_lat,sigma_latent_std,sigma_predictive_std,in_S_0p05,in_S_0p1,in_S_0p2,in_S_0p3
0.540101465442696,0.6914948110962201,0.2934054186534965,0.018000389803272208,0.0179070711192749,0.018093708487269516,0.015536346144838472,0.030536488517228642,false,false,false,false
0.6771113309951371,0.3231608266375692,0.25065010083491523,0.01847525610073865,0.018347875247094032,0.01860263695438327,0.021207253999690697,0.03377642227409523,false,false,false,false
0.5918054807184199,0.36178354773903354,0.11128994170559675,0.013970643858024821,0.013889232876257002,0.01405205483979264,0.013553868727643215,0.029577126921267797,false,false,false,false
0.7126639658214358,0.6687214765906928,0.1129834189941328,0.012319355187743273,0.01221795642245128,0.012420753953035265,0.01688157450099759,0.031242385265266345,false,false,true,true
0.6836756800565029,0.337535292757988,0.10335374299576774,0.013665901018983018,0.01356067937184176,0.013771122666124276,0.017518034565980008,0.03159083117750259,false,false,false,false
0.35473501392142576,0.33301451434890894,0.053473632249938265,0.012878191943974954,0.012606430814882191,0.013149953073067717,0.045244690446117106,0.052327632212776067,false,false,false,true
0.4608791382498255,0.5224557478136298,0.3004444451333941,0.019482927069552854,0.01941174490494789,0.019554109234157815,0.01185090381979088,0.028836487316879177,false,false,false,false
0.37318650034098866,0.31800192945170486,0.0706504389922451,0.013428231980869957,0.013203428510112511,0.013653035451627401,0.03742685158686356,0.04573694676228083,false,false,false,true
0.7402618090735849,0.5910373218546492,0.2980534113920129,0.017103416191630996,0.016953601397633845,0.017253230985628146,0.024942213043044042,0.03623828184275844,false,false,false,false
0.648909534494502,0.3932675844141477,0.22463432641745423,0.017321984005982047,0.017249430516525402,0.01739453749543869,0.012079211556892776,0.02893106343131499,false,false,false,false
0.6611353741555855,0.5714386358154866,0.21092154792969897,0.015791964366248103,0.015716310478641443,0.015867618253854764,0.012595387490608673,0.02915034931984831,false,false,false,false
0.4846159766047028,0.3720057895026247,0.24661280280583397,0.018745872408901597,0.018678173595694014,0.018813571222109183,0.011270971155338113,0.028603039527558313,false,false,false,false
0.538546792425817,0.46889595381337346,0.3483395414361324,0.020288992235919012,0.02021480255315411,0.020363181918683915,0.012351616444189162,0.029045851824571502,false,false,false,false
0.5058297775987686,0.3901847767404366,0.294034477181424,0.019792848953517794,0.019721399025315948,0.019864298881719644,0.011895482973160853,0.028854836589302654,false,false,false,false
0.5709241312857567,0.5532129602590781,0.16780565325172891,0.015134782034412084,0.01505647273552624,0.015213091333297929,0.013037478902779679,0.029344078373174796,false,false,false,false
0.5040946570631336,0.4277476946495534,0.17831877410259006,0.016289620500289065,0.01620680397838657,0.016372437022191565,0.013787872863979558,0.02968508914495396,false,false,false,false
0.3919841644600988,0.4820832891379815,0.36274616954860334,0.021632989728148984,0.021556340500649307,0.021709638955648664,0.012761098626335217,0.029222332514391353,false,false,false,false
0.6367872651976978,0.56103388264549,0.19331526202761135,0.015504935233240117,0.015430278500951054,0.015579591965529183,0.012429374110321608,0.02907900308134604,false,false,false,false
0.6859505582799288,0.6639451046272521,0.17201663190413552,0.014117374657324471,0.014046341093645736,0.014188408221003207,0.011826163699930432,0.028826328716785143,false,false,false,false
0.5603133734728069,0.3418859497890171,0.3311755582530294,0.02073689324555865,0.02063725028972943,0.02083653620138787,0.016589255081032178,0.031085405958007874,false,false,false,false
0.6144994385184809,0.4701254514646227,0.2620224978273318,0.017949301346329678,0.017878087743632275,0.01802051494902708,0.011856137852948654,0.028838638737269162,false,false,false,false
0.4810551985759177,0.41794781573816414,0.13358020822616398,0.014877320472465465,0.014785081289684528,0.014969559655246403,0.015356623244311635,0.030445442300914793,false,false,false,false
0.5163217227328405,0.47438176050530356,0.31459140623672494,0.019685695624546223,0.01961344075003443,0.019757950499058013,0.012029496055681783,0.02891034165803412,false,false,false,false
0.6965139173676194,0.39289008916878465,0.25649132033844985,0.01801631933448683,0.017912398925813366,0.018120239743160297,0.017301395299472645,0.03147121476427647,false,false,false,false
0.6108219733315232,0.640981668121955,0.30701655103476616,0.017894204303082285,0.01780782010333754,0.017980588502827032,0.014381844783815703,0.02996558924527209,false,false,false,false
0.6848659534648129,0.4107504486905152,0.2254820147242359,0.01709903235944474,0.017018392304171383,0.0171796724147181,0.013425519501559987,0.02951853067680312,false,false,false,false
0.4447535567437381,0.4139373103152307,0.2805617937255154,0.0196279731882334,0.019557917215003905,0.019698029161462897,0.011663407615546443,0.02875994013618572,false,false,false,false
0.4852336854523285,0.4010284256712803,0.17098304789285723,0.016226483414094446,0.01613444391808194,0.016318522910106954,0.01532337799671529,0.030428687001920043,false,false,false,false
0.5447657604256398,0.6170326010590393,0.3473511833921331,0.019381737010385834,0.01929451078194339,0.019468963238828275,0.014522031601191646,0.03003312306864886,false,false,false,false
0.658984412646289,0.6236542675053646,0.17345551121522537,0.014510161481670506,0.0144416320298894,0.014578690933451613,0.011409261665305646,0.02865781448711699,false,false,false,false
0.5948996687712007,0.6507050793230442,0.19882308287489986,0.015496882465224966,0.01542853475439528,0.015565230176054655,0.01137900416263875,0.028645781804027437,false,false,false,false
0.5744285333606763,0.5974407203018481,0.2338271285628699,0.016789080497362347,0.016719940542918428,0.01685822045180627,0.01151090241167663,0.02869843120732808,false,false,false,false
0.6198307174755864,0.7110237351719693,0.05999063227677746,0.011113996179619612,0.010963846622392703,0.011264145736846521,0.02499794676314501,0.036276664976312684,false,true,true,true
0.49163669003178334,0.33925931138186616,0.34008015369243605,0.021296407264147287,0.02119814035371217,0.021394674174582403,0.016360161435065045,0.0309637523826165,false,false,false,false
0.3632170209170819,0.5353657685348068,0.2478176597481928,0.018708546948548843,0.018629179804497333,0.018787914092600354,0.013213596352763325,0.02942274983757228,false,false,false,false
0.5802670526569841,0.7250458981871291,0.25272387066079194,0.016625678925469102,0.01653765940895494,0.016713698441983265,0.014654103738805206,0.03009720644542055,false,false,false,false
0.7200902407444834,0.3938770001295916,0.23846451555796389,0.017456806129330253,0.017340762632717752,0.017572849625942754,0.01931973163360482,0.032624394397829215,false,false,false,false
0.4675421070894329,0.7041088963752458,0.37305682471312207,0.020256363009949804,0.02014559210647375,0.020367133913425855,0.018441913510375232,0.03211235359413508,false,false,false,false
0.6144676334696768,0.31836759597100445,0.3858771112876991,0.021733549340809486,0.021527089372115314,0.021940009309503655,0.03437289727293656,0.04327349242164826,false,false,false,false
0.7357246619887642,0.6027255044984186,0.3633316580832743,0.018160751496787468,0.018001981230430408,0.018319521763144532,0.026433182616491212,0.03728018538939114,false,false,false,false
0.4747141046320889,0.4277149552653927,0.10623296586893989,0.013917341993489485,0.013830561128574025,0.014004122858404943,0.014447884371300313,0.029997340586076348,false,false,false,false
0.5210591056665734,0.5937570229296413,0.27470565758760085,0.018154745240988743,0.01808323158677342,0.018226258895204062,0.01190609252487473,0.028859212023918418,false,false,false,false
0.5132450489115679,0.709351919412444,0.2383244053588225,0.016917803172165513,0.016826971987657535,0.01700863435667349,0.015122209859949554,0.030327880085475063,false,false,false,false
0.3646223143090424,0.40900659048037313,0.17842668696259878,0.016953790013899912,0.01683918904097203,0.017068390986827796,0.019079570217623045,0.03248275048575486,false,false,false,false
0.5226574396994272,0.4984505172347544,0.20009387699487274,0.01661236900076695,0.016539188033216207,0.016685549968317694,0.012183678491601102,0.028974835651256123,false,false,false,false
0.41175829388547835,0.6219083362163256,0.3760818262819963,0.021157971499474043,0.02105774729502137,0.021258195703926723,0.016686025410653418,0.031137156636975877,false,false,false,false
0.7274103136762292,0.5498487684690582,0.14944093224184135,0.013904350416828663,0.013805379440140375,0.014003321393516949,0.016477379301301467,0.031025845807480537,false,false,false,false
0.7214112503418564,0.513021252432054,0.36136034680176804,0.018955661107520703,0.018838404208718018,0.01907291800632339,0.019521747303266158,0.03274443001799205,false,false,false,false
0.7426088100295665,0.3822811855917031,0.19488160647483188,0.016254376873492727,0.01612249629045236,0.016386257456533094,0.02195640037055511,0.03425175319108077,false,false,false,false
0.7409255173010852,0.5456263830131636,0.3430624154083512,0.018253213428375166,0.01810741424803427,0.01839901260871606,0.024273665641011036,0.03578141868459381,false,false,false,false
0.7216691116094481,0.547033644118224,0.17177325185843417,0.014582673553245195,0.014493193867493637,0.014672153238996753,0.014897202909630076,0.030216315691382535,false,false,false,false
0.3701113390591221,0.5080062370994964,0.06322961275461966,0.012640416552666258,0.012562904615354156,0.012717928489978356,0.012904728580104354,0.02928533932118188,false,false,false,true
0.3695114250122994,0.7288539427388365,0.33422681845641683,0.020239557245081526,0.020085797884120092,0.020393316606042957,0.02559893209568675,0.036693383652508536,false,false,false,false
0.5531045114786777,0.476688643532167,0.2444184084017063,0.017794425524394527,0.017728873188106554,0.0178599778606825,0.010913610689175185,0.02846411737091945,false,false,false,false
0.38369910151942993,0.644434775078365,0.32717196895938705,0.020221717619299015,0.02012219234347249,0.02032124289512554,0.01656966289243817,0.031074954670918538,false,false,false,false
0.45425402577258867,0.3477135276081867,0.053611039409035666,0.012525273983030522,0.012366171122140222,0.012684376843920823,0.026488555276851736,0.037319467307096295,false,false,false,true
0.7303048856099088,0.4670068865908014,0.2699931814251625,0.017595246483350275,0.01746229650061015,0.017728196466090404,0.022134441500058517,0.03436615457030524,false,false,false,false
0.630120108434909,0.5181950029187867,0.3995037771942765,0.020221537477045887,0.020087102190871727,0.020355972763220046,0.022381725187448548,0.03452594244618194,false,false,false,false
0.6865081713290976,0.5786134100620223,0.31945103767855176,0.01794983743194137,0.0178503658548374,0.01804930900904534,0.016560722754136257,0.031070188566694697,false,false,false,false
0.5706361794112107,0.35272174916500265,0.1487877983967905,0.015355305964693809,0.015264164678874086,0.015446447250513532,0.01517383769172855,0.030353655953204738,false,false,false,false
0.7091028240675442,0.6703018220879811,0.14997758930714872,0.013355915216217094,0.013267161064511913,0.013444669367922275,0.014776410935273598,0.030156946124544386,false,false,false,true
0.632761909695527,0.4235157068149201,0.09630747447087903,0.01311708302227717,0.013021683835004946,0.013212482209549393,0.015882722857946216,0.03071416553990889,false,false,false,true
0.445960334002255,0.7013785138728768,0.14682152196138093,0.014707679901799027,0.014603822657568833,0.014811537146029221,0.017290879241887255,0.03146543475606411,false,false,false,false
0.43813285330742613,0.4802883833698221,0.20721698238927838,0.017340625077053532,0.0172646834910024,0.017416566663104666,0.012643285536607467,0.029171077261403753,false,false,false,false
0.720630429896164,0.4175159570353044,0.1120157542824976,0.013489147028036707,0.013387951514437176,0.013590342541636236,0.016847735739954562,0.031224113742329692,false,false,false,true
0.5345624680394566,0.4174763016066245,0.2918795914336292,0.019421093984697223,0.019349838395666945,0.019492349573727506,0.01186312803083136,0.028841513242312655,false,false,false,false
0.4596489473266921,0.5530260345237339,0.095369932206688,0.01325992081552975,0.013169190480193237,0.01335065115086626,0.015105419785666416,0.03031951164401897,false,false,false,true
0.32054612002724003,0.6569203942302458,0.1565998857536836,0.01572645034183536,0.015629556391783386,0.015823344291887337,0.016131581403265028,0.030843589252886338,false,false,false,false
0.7276567580795092,0.33676605820478134,0.3295803958061167,0.02001716413989597,0.0198533585305974,0.02018096974919454,0.027271501670577514,0.037879201190084665,false,false,false,false
0.5090778631967031,0.7387826930935788,0.06118146412380209,0.01156895150134181,0.011397829950449892,0.011740073052233728,0.028489510713364474,0.03876533632148067,false,false,true,true
0.6312747837871081,0.34212143937380335,0.12329504539650168,0.014384825326222593,0.01429421737598493,0.014475433276460255,0.015085044259809706,0.0303093655451746,false,false,false,false
0.3316570256701237,0.6191364866108402,0.20581244169095447,0.017408171878851516,0.017306924037756712,0.01750941971994632,0.01685644758676433,0.031228815294146728,false,false,false,false
0.6364970347974614,0.7093367259103946,0.24622985915093565,0.01607073649166737,0.015993796724332016,0.01614767625900272,0.012809469726982064,0.029243488063448748,false,false,false,false
0.4703067883820223,0.4779838472323551,0.19814217840384407,0.01690524225261951,0.016829205261681652,0.01698127924355737,0.012659169208350432,0.029177965050295185,false,false,false,false
0.4915968788116645,0.6418182470017042,0.06997677058736071,0.0121128369219708,0.012010608105001359,0.012215065738940241,0.01701976730040857,0.03131727252476908,false,false,true,true
0.7128720562883395,0.47326316190442297,0.20560746413144543,0.016022070963593895,0.015937773734161744,0.016106368193026046,0.014034391393116014,0.02980038961499947,false,false,false,false
0.5621524968088978,0.7176270091974912,0.08189106099670262,0.011977202422308588,0.011876083627602882,0.012078321217014295,0.016834963042792212,0.031217223772827384,false,false,true,true
0.6005995428751396,0.7044926900847893,0.28479949593116205,0.017219237006713708,0.017128367426061056,0.017310106587366363,0.01512860231823049,0.030331068024943803,false,false,false,false
0.6038676633976222,0.5688356826374867,0.1235471942426149,0.013508858280294729,0.013420159936079448,0.013597556624510008,0.014767119714658147,0.030152394666056705,false,false,false,true
0.7150923242462219,0.4063249006968801,0.2142108065601772,0.016715965000585035,0.01661963747837272,0.01681229252279735,0.016037278541222177,0.030794372577458772,false,false,false,false
0.43086916489326976,0.6625589671958335,0.15589422599793729,0.01519374424205283,0.015098464338884026,0.015289024145221635,0.015862863607462713,0.030703900749897633,false,false,false,false
0.403840935647626,0.4779998355839533,0.23476349077992142,0.018330406701677723,0.01825805375042084,0.01840275965293461,0.012045824557062738,0.028917139704509768,false,false,false,false
0.38740199882607984,0.3184823862786543,0.0709783121906275,0.013391959025426272,0.013184019116361159,0.013599898934491386,0.034619288080133745,0.043469462690558874,false,false,false,true
0.6369089934967063,0.6815005146828241,0.2918034262481646,0.017156311067572462,0.017070621846555566,0.017242000288589358,0.01426613987225154,0.029910229458919982,false,false,false,false
0.381096749237368,0.46533923358608986,0.38227985853363805,0.022257697209702623,0.022162897946470785,0.022352496472934462,0.01578284331450658,0.030662635609498157,false,false,false,false
0.610734938898513,0.46047984083185456,0.3208184164144153,0.019336239097021795,0.01925292432225805,0.01941955387178554,0.01387082547955879,0.029723709036978827,false,false,false,false
0.633964892782794,0.5436273035281332,0.09054167384050303,0.012463718053102693,0.012352035830563976,0.012575400275641411,0.018593636271557648,0.032199726539670855,false,false,true,true
0.6253780144065404,0.5829982639066378,0.17708390185796774,0.014993810357282476,0.014919613486394055,0.015068007228170897,0.012352813173186537,0.029046360748332146,false,false,false,false
0.6915878794292414,0.6294082608961163,0.3849715909271104,0.01868306796262375,0.01853311150679725,0.018833024418450247,0.02496579789360089,0.03625451894446713,false,false,false,false
0.6219893715047012,0.6268605054451422,0.19081319490643822,0.015202000026571813,0.015133004502301364,0.015270995550842261,0.011486856667858687,0.028688794947479567,false,false,false,false
0.5139712068958331,0.6062364393576278,0.08751313440186731,0.012648539019538448,0.012556195027812531,0.012740883011264362,0.015374072569339824,0.030454247434437233,false,false,false,true
0.456530794688045,0.3257801138691167,0.394087812278509,0.022794653648379803,0.02267460129681134,0.022914705999948267,0.019987153800018073,0.03302401242211758,false,false,false,false
0.5562003275078049,0.5196175010007049,0.051296563680890805,0.011620429680193835,0.01146543536253794,0.01177542399784973,0.02580453630973247,0.03683711679258979,false,false,true,true
0.5569885483361741,0.44239449652789054,0.14335044560867574,0.014829131582902942,0.014747363162230511,0.014910900003575374,0.013613377652435376,0.02960444443894238,false,false,false,false
0.6707460180788745,0.31589667277043204,0.3765731725969689,0.021304760593809306,0.021090739974694774,0.02151878121292384,0.035631647150016314,0.04427994306741897,false,false,false,false
0.5557649177107797,0.610744359838024,0.19829190351999226,0.015913540301486537,0.01584078005846364,0.015986300544509436,0.012113633334337563,0.028945452008724507,false,false,false,false
0.7322650046889567,0.4471180260699999,0.17198349380278527,0.01516773381903728,0.015073923897222645,0.015261543740851917,0.015618130846920496,0.03057817997497773,false,false,false,false
0.5373728670030052,0.7486287800268938,0.18550783633500484,0.01517591848634068,0.015069067958313597,0.015282769014367764,0.0177892220301284,0.031742014741786714,false,false,false,false
0.38573065397464945,0.740084849754205,0.30920022612624054,0.01951222931072066,0.019387737901859204,0.019636720719582116,0.020726199055549618,0.03347647542261379,false,false,false,false
0.630763111599278,0.43556392829908486,0.13760634464481303,0.014417890933361422,0.014337809085761702,0.01449797278096114,0.013332585190156744,0.02947637880207449,false,false,false,false
0.4837818848267117,0.4758503248557726,0.07868370198053562,0.012821323089581775,0.012729940878181103,0.012912705300982447,0.015213948664798749,0.03037372735450378,false,false,false,true
0.343691740793123,0.37712719771885833,0.17274974920438518,0.016936394580177164,0.01680368590055487,0.017069103259799462,0.022094267672011975,0.03434029329218248,false,false,false,false
0.5073591309706651,0.4490217138065557,0.3934495275353646,0.021571208976685845,0.02145507784759906,0.021687340105772633,0.01933432129985092,0.032633036321440705,false,false,false,false
0.5915015121692317,0.5753899900192567,0.30412394273569016,0.01835509090679263,0.018276385840822845,0.01843379597276242,0.013103368970507684,0.029373412430425294,false,false,false,false
0.3677686160415879,0.4538678160003985,0.08561784785005133,0.013526617419514358,0.013452687853808851,0.013600546985219866,0.012308310339775488,0.029027462563076777,false,false,false,true
0.32468003855560984,0.661666183890708,0.20630218051932708,0.017346859928009845,0.0172471793288738,0.017446540527145886,0.01659552220161061,0.0310887509651763,false,false,false,false
0.6347010182241909,0.596565279101342,0.37095623753482077,0.0191511987521934,0.0190563294068569,0.019246068097529902,0.015794511072665714,0.03066864293468427,false,false,false,false
0.5684103969343542,0.5204490029751623,0.21066004160650215,0.016572636019747195,0.01650023565154614,0.016645036387948252,0.012053718861035435,0.028920429073778987,false,false,false,false
0.4257851630023214,0.3347147102329782,0.07715487417136731,0.013415873623748641,0.013271862276190469,0.013559884971306816,0.0239760147551259,0.035580168113270826,false,false,false,true
0.4606631241768304,0.35922537500399393,0.08053841260676889,0.013329318788117134,0.01322787194134994,0.01343076563488433,0.016889579440736307,0.0312467113968101,false,false,false,true
0.32556044904681075,0.3768166654342456,0.2510278219322337,0.01954933026663888,0.019457935966652493,0.01964072456662527,0.015215961256961714,0.03037473549520982,false,false,false,false
0.4004220339147615,0.5251706680532052,0.2113264525636911,0.017510030995804223,0.017430264983941644,0.017589797007666802,0.013280002651195123,0.029452632307594324,false,false,false,false
0.45006205284328915,0.7153995574316587,0.2788962643991476,0.018378226055408113,0.018283877610735425,0.018472574500080798,0.01570778789276799,0.030624070270210458,false,false,false,false
0.44430106281850035,0.33251518770441146,0.16209396775230478,0.016343172089436343,0.016210950365902557,0.016475393812970127,0.022013195822041837,0.034288188487147576,false,false,false,false
0.670990598550709,0.45894879514047315,0.18148305129483477,0.015565525117117451,0.01549514820654105,0.01563590202769385,0.01171683950612533,0.028781650533680286,false,false,false,false
0.6855553380576099,0.4725176946235323,0.29338458429222364,0.018272092037424977,0.018172168104709903,0.01837201597014005,0.01663603407501637,0.031110395516221027,false,false,false,false
0.7406960100319834,0.7019069546495047,0.2657824216394512,0.015701998841945456,0.015539241055971516,0.015864756627919398,0.02709705272667127,0.03775379909231126,false,false,false,false
0.35405656176474953,0.6966278759163169,0.32684822416531156,0.02028129939791664,0.02014314892978892,0.02041944986604436,0.023000254621739293,0.03493008434137311,false,false,false,false
0.3349947353673326,0.6358935225934328,0.08295630636699694,0.013132943991746708,0.013020470123981023,0.013245417859512394,0.018725434896905094,0.03227601263336025,false,false,false,true
0.4615328383882076,0.5860960407422942,0.35466581598649327,0.020406167137671093,0.02033406830325695,0.02047826597208523,0.012003517410615687,0.028899541685942935,false,false,false,false
0.48913803698914554,0.44180267049379623,0.3403268224626588,0.020627987174502205,0.0205537557949211,0.02070221855408331,0.012358558421314277,0.029048804548270787,false,false,false,false
0.7290524131108126,0.3409880974677886,0.1792095652709219,0.016083469813033283,0.015935731329972825,0.01623120829609374,0.024596534299677886,0.036001230242671295,false,false,false,false
0.7145627908673562,0.6155253960685596,0.22892601084088615,0.015658344031986966,0.015549719291646863,0.01576696877232707,0.01808460528510757,0.03190849460173168,false,false,false,false
0.6663440540982692,0.35115000396808155,0.21802244322505315,0.017356776654192344,0.017262215087488222,0.017451338220896468,0.01574326993676656,0.030642284962654094,false,false,false,false
0.41243148033768945,0.7349178413424261,0.14233018925306068,0.014648089189017617,0.014526673702200319,0.014769504675834913,0.02021409807485044,0.03316185821708838,false,false,false,false
0.5922207791254905,0.5541367866217538,0.1149667040546455,0.01333914684016306,0.0132454274801428,0.013432866200183323,0.01560305348701118,0.03057048180106312,false,false,false,true
0.591570271603284,0.3536174388457218,0.11394169820859473,0.014097298733534248,0.014013598459781985,0.014180999007286511,0.013935006043059901,0.02975371359764551,false,false,false,false
0.7246608811745819,0.55441681407248,0.2850284036461714,0.0172343248823873,0.017103875365468677,0.017364774399305928,0.021718146489647736,0.03409951563257751,false,false,false,false
0.5201658858730521,0.6392360328141078,0.27145183160170955,0.01789939218016707,0.017825347973448948,0.017973436386885186,0.012327396576079324,0.029035560710524117,false,false,false,false
0.347100788169651,0.4598035665352254,0.2255856496164248,0.018391616992754704,0.018295165138656304,0.0184880688468531,0.01605797818181155,0.030805157729155278,false,false,false,false
0.6112783195023094,0.7151285386952224,0.14743897198069467,0.013657465705844519,0.013581102623737963,0.013733828787951072,0.01271345914316951,0.029201560280499396,false,false,false,false
0.45376610889842506,0.36216757896817553,0.2452143806835398,0.018889055554972865,0.018817018657416317,0.018961092452529412,0.011993205730066434,0.028895260218836892,false,false,false,false
0.47864389706755295,0.5802335406629826,0.21821410698604465,0.017091349168227587,0.01702180859761338,0.017160889738841795,0.011577599789159933,0.028725248411607437,false,false,false,false
0.30112305933458,0.38873145779081913,0.21875588195737944,0.01860373893460244,0.018470240017266548,0.018737237851938333,0.022225831964705057,0.03442508803117146,false,false,false,false
0.7114716685970098,0.6994382619471897,0.14897571220606495,0.013172726360017479,0.013071844604762344,0.013273608115272612,0.016795499059843358,0.031195959163003766,false,false,false,true
0.3038623988800712,0.3213617696330502,0.19684710923913668,0.018104760896846817,0.017933148639557684,0.01827637315413595,0.02857120694091562,0.03882541623075308,false,false,false,false
0.3681257506985889,0.7034782433447528,0.31396681159531603,0.019856378097187297,0.01974030027255971,0.01997245592181489,0.019325446801265092,0.032627779168970826,false,false,false,false
0.42298286154338416,0.6973627533847877,0.3256635330318948,0.019707533934529453,0.019603427186993285,0.019811640682065625,0.017332418294516937,0.03148828041298389,false,false,false,false
0.337513732043329,0.7362483039209954,0.3772074975941684,0.021415852814055485,0.021141220561471327,0.021690485066639648,0.04572269513366933,0.05274148205840511,false,false,false,false
0.4644249175744416,0.743150825971271,0.30389951514389496,0.018731772483039987,0.01861113256644025,0.01885241239963972,0.02008497572931845,0.03308330892576966,false,false,false,false
0.47776186494800815,0.748440083571654,0.2481809283574124,0.017319668965405096,0.017201820868702818,0.01743751706210737,0.019620174057852734,0.032803205780701325,false,false,false,false
0.5065151179691896,0.36864065721580497,0.10144735353122752,0.013850456047960669,0.013762881034193705,0.013938031061727632,0.014580099817543095,0.03006124398823375,false,false,false,false
0.6571778213480257,0.4110688731527435,0.18472525391279454,0.015986089830753468,0.015916639807100168,0.01605553985440677,0.011562524898829621,0.02871917584936334,false,false,false,false
0.475726417297121,0.34726625863386007,0.15977142214085968,0.016085491035415293,0.015969410486142144,0.016201571584688438,0.019325900419283587,0.03262804784915372,false,false,false,false
0.3663343836637394,0.31259230657429343,0.2935883492311575,0.02090049586455789,0.020795398251124017,0.02100559347799176,0.017497384568262074,0.03157938482871785,false,false,false,false
0.5461499123869934,0.6923106915163241,0.2558055035175632,0.01712237738340352,0.017041917289457663,0.017202837477349374,0.0133955582831095,0.029504915881032146,false,false,false,false
0.31682023845596896,0.7414197953227409,0.2030159025040602,0.017079387641488315,0.016951174378658954,0.017207600904317676,0.021345839293377876,0.033863607819742333,false,false,false,false
0.6964547806235767,0.32120085543222393,0.17682764477882512,0.01619063981777665,0.016052497664580893,0.016328781970972407,0.02299887029380354,0.03492917282475779,false,false,false,false
0.3904245912083216,0.677159661622194,0.22411414234318044,0.01750307677441147,0.017421943352373712,0.017584210196449224,0.013507658645616906,0.029555979454538615,false,false,false,false
0.42534792665088117,0.3884407027342643,0.2895792042828532,0.020096523924347028,0.02002218128262427,0.020170866566069784,0.012377082119586607,0.029056690128533052,false,false,false,false
0.6392607561065692,0.3105286014808062,0.10448568364570585,0.013894157224414706,0.0137830818528978,0.014005232595931612,0.01849260347587983,0.03214149129624701,false,false,false,false
0.5837391054464125,0.3478852484509717,0.1540064952516784,0.015520934717060128,0.015430048050149189,0.01561182138397107,0.015131446957821704,0.03033248698125446,false,false,false,false
0.6291068624700954,0.527497099718359,0.11000021317599287,0.013141048986267685,0.013040011750118072,0.013242086222417293,0.016821384604859876,0.03120990322726452,false,false,false,true
0.3589483705197291,0.5444300900410243,0.20787297752681894,0.017546939083721323,0.017450688529679858,0.01764318963776279,0.01602446434267999,0.030787701065529752,false,false,false,false
0.6986998096732633,0.4565734000956041,0.1871152686193583,0.015654444590338122,0.015580840938186638,0.015728048242489603,0.012254049975487095,0.0290044965519544,false,false,false,false
0.5086131098842488,0.4705523588638406,0.3278370981033284,0.020048875439197734,0.019977298914069404,0.020120451964326068,0.01191655971349271,0.028863531918942923,false,false,false,false
0.3447213125142669,0.49754914865364797,0.3183830307689011,0.02080014305546742,0.020717069318180847,0.020883216792753994,0.01383069587722416,0.029705003414894012,false,false,false,false
0.6589964889755249,0.4863344932079533,0.3684313862759631,0.019712808224512338,0.01962679174246613,0.019798824706558547,0.014320624573635216,0.029936255069891497,false,false,false,false
0.3110736458102436,0.40882539077701013,0.36323516844149906,0.022577622191921668,0.02243863984767317,0.022716604536170165,0.02313875116721551,0.03502143465092366,false,false,false,false
0.6060792517761165,0.619392929703418,0.261184346733861,0.017093023156538788,0.017023992472910737,0.017162053840166835,0.011492710243225679,0.02869113919253371,false,false,false,false
0.6155340414716899,0.6765843665793425,0.18141008043818907,0.014762234847662915,0.014697341454791691,0.01482712824053414,0.010803905187833553,0.028422235076402704,false,false,false,false
0.4172049196833283,0.3200261780319298,0.10420599194799235,0.014420943587917102,0.014265905210328417,0.014575981965505788,0.025811871715008563,0.03684225564297955,false,false,false,false
0.696196924904444,0.4252538453535546,0.3122706354073193,0.019003778574541278,0.018902304133895823,0.019105253015186733,0.016894173462273492,0.031249194812090524,false,false,false,false
0.4955313998795377,0.5169632302778182,0.3438433718690598,0.020224819495263384,0.0201578117616056,0.02029182722892117,0.011155915406163288,0.028557897821444612,false,false,false,false
0.41667775652918,0.6538185075872613,0.22698851020891053,0.01749161965919996,0.01741587234611143,0.01756736697228849,0.012610941617209045,0.029157073376854106,false,false,false,false
0.7486095166519532,0.3149807035331379,0.20045188235872619,0.016893122252172155,0.016686566935645894,0.01709967756869842,0.03438877144582529,0.043286102631027064,false,false,false,false
0.437200887637185,0.388058949044508,0.33242822568764746,0.02110510328234381,0.021021728474569453,0.02118847809011817,0.013880820194369174,0.029728374471185044,false,false,false,false
0.7081342572713291,0.5175570103829172,0.32940425004355894,0.018462916903973472,0.01835345393622075,0.018572379871726198,0.018224159238000213,0.03198779547519003,false,false,false,false
0.4140555923095792,0.5708087172112957,0.1341575261707221,0.01475141427068256,0.014652921869520427,0.014849906671844692,0.016397702705872798,0.030983604268399564,false,false,false,false
0.6639765723677624,0.5310393088861225,0.361967288347023,0.019217195063714776,0.019132553051854764,0.01930183707557479,0.01409179317928016,0.02982746577297854,false,false,false,false
0.5028146041777508,0.5658036386372902,0.26294595797250175,0.018133240774219822,0.018062981926263853,0.01820349962217579,0.01169718361665914,0.02877365433851666,false,false,false,false
0.39207537878448406,0.5495814092222573,0.39139778223318195,0.02196821635281121,0.021848068570520972,0.02208836413510145,0.020003041772960035,0.03303363073598455,false,false,false,false
0.6068212645624488,0.6556452945615638,0.07558204192887939,0.011758875358571425,0.011662660950770922,0.011855089766371927,0.016018446464079378,0.03078456929296196,false,false,true,true
